,Category,PP_Message,PP_Words,Message,Words,Words_Count,Chars_Count,Sents_Count,Punct_Count,All_Caps_Count,StopWords_Count,MeanLength,Comma_Count,QMark_Count,ExcMark_Count,Quotes_Count,Currency_Count
53,ham,wow  never realiz embarass accomod  thought like  sinc best could alway seem happi  cave   sorri nt nt give  sorri offer  sorri room embarass ,"['wow' '' 'never' 'realiz' 'embarass' 'accomod' '' 'thought' 'like' ''
 'sinc' 'best' 'could' 'alway' 'seem' 'happi' '' 'cave' '' '' 'sorri' 'nt'
 'nt' 'give' '' 'sorri' 'offer' '' 'sorri' 'room' 'embarass' '']","Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.","['Wow', '.', 'I', 'never', 'realized', 'that', 'you', 'were', 'so', 'embarassed', 'by', 'your', 'accomodations', '.', 'I', 'thought', 'you', 'liked', 'it', ',', 'since', 'i', 'was', 'doing', 'the', 'best', 'i', 'could', 'and', 'you', 'always', 'seemed', 'so', 'happy', 'about', '``', 'the', 'cave', ""''"", '.', 'I', ""'m"", 'sorry', 'I', 'did', ""n't"", 'and', 'do', ""n't"", 'have', 'more', 'to', 'give', '.', 'I', ""'m"", 'sorry', 'i', 'offered', '.', 'I', ""'m"", 'sorry', 'your', 'room', 'was', 'so', 'embarassing', '.']",55,289,6,14,0,28,3.4347826086956523,1,0,0,2,0
54,spam,sm  ac sptv  new jersey devil detroit red wing play ice hockey  correct incorrect  end  repli end sptv,"['sm' '' 'ac' 'sptv' '' 'new' 'jersey' 'devil' 'detroit' 'red' 'wing'
 'play' 'ice' 'hockey' '' 'correct' 'incorrect' '' 'end' '' 'repli' 'end'
 'sptv']",SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,"['SMS', '.', 'ac', 'Sptv', ':', 'The', 'New', 'Jersey', 'Devils', 'and', 'the', 'Detroit', 'Red', 'Wings', 'play', 'Ice', 'Hockey', '.', 'Correct', 'or', 'Incorrect', '?', 'End', '?', 'Reply', 'END', 'SPTV']",22,120,5,5,3,3,3.6666666666666665,0,2,0,0,0
55,ham,know mallika sherawat yesterday  find   lt  url  gt ,"['know' 'mallika' 'sherawat' 'yesterday' '' 'find' '' '' 'lt' '' 'url' ''
 'gt' '']",Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,"['Do', 'you', 'know', 'what', 'Mallika', 'Sherawat', 'did', 'yesterday', '?', 'Find', 'out', 'now', '@', '&', 'lt', ';', 'URL', '&', 'gt', ';']",14,76,2,6,1,5,3.15,0,1,0,0,0
56,spam,congrat   year special cinema pass   call   c suprman v  matrix  starwar  etc  free  bxipw  pm  dont miss ,"['congrat' '' '' 'year' 'special' 'cinema' 'pass' '' '' 'call' '' '' 'c'
 'suprman' 'v' '' 'matrix' '' 'starwar' '' 'etc' '' 'free' '' 'bxipw' ''
 'pm' '' 'dont' 'miss' '']","Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!","['Congrats', '!', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', '.', 'call', '09061209465', 'now', '!', 'C', 'Suprman', 'V', ',', 'Matrix3', ',', 'StarWars3', ',', 'etc', 'all', '4', 'FREE', '!', 'bx420-ip4-5we', '.', '150pm', '.', 'Dont', 'miss', 'out', '!']",26,160,7,12,1,6,3.6216216216216215,3,0,4,0,0
57,ham,sorri  call later meet ,['sorri' '' 'call' 'later' 'meet' ''],"Sorry, I'll call later in meeting.","['Sorry', ',', 'I', ""'ll"", 'call', 'later', 'in', 'meeting', '.']",6,34,1,3,0,1,3.2222222222222223,1,0,0,0,0
58,ham,tell reach,['tell' 'reach'],Tell where you reached,"['Tell', 'where', 'you', 'reached']",4,22,1,0,0,2,4.75,0,0,0,0,0
59,ham,ye  gauti sehwag odi seri ,['ye' '' 'gauti' 'sehwag' 'odi' 'seri' ''],Yes..gauti and sehwag out of odi series.,"['Yes', '..', 'gauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series', '.']",8,40,1,3,0,3,3.4,0,0,0,0,0
60,ham,gon na pick   burger way home  ca nt even move  pain kill ,"['gon' 'na' 'pick' '' '' 'burger' 'way' 'home' '' 'ca' 'nt' 'even' 'move'
 '' 'pain' 'kill' '']",Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,"['Your', 'gon', 'na', 'have', 'to', 'pick', 'up', 'a', '$', '1', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', '.', 'I', 'ca', ""n't"", 'even', 'move', '.', 'Pain', 'is', 'killing', 'me', '.']",24,108,3,5,0,10,2.9655172413793105,0,0,0,0,1
61,ham,ha ha ha good joke  girl situat seeker ,['ha' 'ha' 'ha' 'good' 'joke' '' 'girl' 'situat' 'seeker' ''],Ha ha ha good joke. Girls are situation seekers.,"['Ha', 'ha', 'ha', 'good', 'joke', '.', 'Girls', 'are', 'situation', 'seekers', '.']",9,48,2,2,0,1,3.6363636363636362,0,0,0,0,0
62,ham,part check iq,['part' 'check' 'iq'],Its a part of checking IQ,"['Its', 'a', 'part', 'of', 'checking', 'IQ']",6,25,1,0,1,2,3.3333333333333335,0,0,0,0,0
63,ham,sorri roommat took forev  ok come ,['sorri' 'roommat' 'took' 'forev' '' 'ok' 'come' ''],"Sorry my roommates took forever, it ok if I come by now?","['Sorry', 'my', 'roommates', 'took', 'forever', ',', 'it', 'ok', 'if', 'I', 'come', 'by', 'now', '?']",12,56,1,2,0,5,3.2142857142857144,1,1,0,0,0
64,ham,ok lar doubl check wif da hair dresser alreadi said wun cut v short  said cut look nice ,"['ok' 'lar' 'doubl' 'check' 'wif' 'da' 'hair' 'dresser' 'alreadi' 'said'
 'wun' 'cut' 'v' 'short' '' 'said' 'cut' 'look' 'nice' '']",Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,"['Ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', '.', 'He', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice', '.']",24,110,2,2,0,5,3.3461538461538463,0,0,0,0,0
65,spam,valu custom  pleas advis follow recent review mob  award  bonu prize  call ,"['valu' 'custom' '' 'pleas' 'advis' 'follow' 'recent' 'review' 'mob' ''
 'award' '' 'bonu' 'prize' '' 'call' '']","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","['As', 'a', 'valued', 'customer', ',', 'I', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'Mob', 'No', '.', 'you', 'are', 'awarded', 'with', 'a', '£1500', 'Bonus', 'Prize', ',', 'call', '09066364589']",28,152,2,3,0,11,4.032258064516129,2,0,0,0,1
66,ham,today  song dedic day   song u dedic  send ur valuabl frnd first rpli ,"['today' '' 'song' 'dedic' 'day' '' '' 'song' 'u' 'dedic' '' 'send' 'ur'
 'valuabl' 'frnd' 'first' 'rpli' '']","Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...","['Today', 'is', '``', 'song', 'dedicated', 'day', '..', ""''"", 'Which', 'song', 'will', 'u', 'dedicate', 'for', 'me', '?', 'Send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me', '...']",23,122,2,8,0,9,3.642857142857143,0,1,0,2,0
67,spam,urgent ur award complimentari trip eurodisinc trav  aco  entri   claim txt di      morefrmmob  shracomorsglsuplt    ls aj,"['urgent' 'ur' 'award' 'complimentari' 'trip' 'eurodisinc' 'trav' '' 'aco'
 '' 'entri' '' '' 'claim' 'txt' 'di' '' '' '' '' '' 'morefrmmob' ''
 'shracomorsglsuplt' '' '' '' 'ls' 'aj']","Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ","['Urgent', 'UR', 'awarded', 'a', 'complimentary', 'trip', 'to', 'EuroDisinc', 'Trav', ',', 'Aco', '&', 'Entry41', 'Or', '£1000', '.', 'To', 'claim', 'txt', 'DIS', 'to', '87121', '18+6', '*', '£1.50', '(', 'moreFrmMob', '.', 'ShrAcomOrSglSuplt', ')', '10', ',', 'LS1', '3AJ']",24,159,3,10,4,3,4.0588235294117645,2,0,0,0,2
68,spam,hear new  divorc barbi   come ken stuff ,['hear' 'new' '' 'divorc' 'barbi' '' '' 'come' 'ken' 'stuff' ''],"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!","['Did', 'you', 'hear', 'about', 'the', 'new', '``', 'Divorce', 'Barbie', ""''"", '?', 'It', 'comes', 'with', 'all', 'of', 'Ken', ""'s"", 'stuff', '!']",15,78,2,5,0,6,3.3,0,1,1,2,0
69,ham,plane give month end ,['plane' 'give' 'month' 'end' ''],I plane to give on this month end.,"['I', 'plane', 'to', 'give', 'on', 'this', 'month', 'end', '.']",8,34,1,1,0,3,3.0,0,0,0,0,0
70,ham,wah lucki man  save money  hee ,['wah' 'lucki' 'man' '' 'save' 'money' '' 'hee' ''],Wah lucky man... Then can save money... Hee...,"['Wah', 'lucky', 'man', '...', 'Then', 'can', 'save', 'money', '...', 'Hee', '...']",8,46,1,9,0,1,3.5454545454545454,0,0,0,0,0
71,ham,finish class ,['finish' 'class' ''],Finished class where are you.,"['Finished', 'class', 'where', 'are', 'you', '.']",5,29,1,1,0,3,4.166666666666667,0,0,0,0,0
72,ham,hi babe im home wan na someth  xx,['hi' 'babe' 'im' 'home' 'wan' 'na' 'someth' '' 'xx'],HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,"['HI', 'BABE', 'IM', 'AT', 'HOME', 'NOW', 'WAN', 'NA', 'DO', 'SOMETHING', '?', 'XX']",11,45,2,1,11,0,3.0,0,1,0,0,0
73,ham,k  k    perform ,['k' '' 'k' '' '' '' 'perform' ''],K..k:)where are you?how did you performed?,"['K', '..', 'k', ':', ')', 'where', 'are', 'you', '?', 'how', 'did', 'you', 'performed', '?']",9,42,1,6,0,6,2.642857142857143,0,2,0,0,0
74,ham,u call ,['u' 'call' ''],U can call me now...,"['U', 'can', 'call', 'me', 'now', '...']",5,20,1,3,0,3,2.6666666666666665,0,0,0,0,0
75,ham,wait machan  call free ,['wait' 'machan' '' 'call' 'free' ''],I am waiting machan. Call me once you free.,"['I', 'am', 'waiting', 'machan', '.', 'Call', 'me', 'once', 'you', 'free', '.']",9,43,2,2,0,4,3.1818181818181817,0,0,0,0,0
76,ham,that cool  gentleman treat digniti respect ,['that' 'cool' '' 'gentleman' 'treat' 'digniti' 'respect' ''],Thats cool. i am a gentleman and will treat you with dignity and respect.,"['Thats', 'cool', '.', 'i', 'am', 'a', 'gentleman', 'and', 'will', 'treat', 'you', 'with', 'dignity', 'and', 'respect', '.']",14,73,2,2,0,8,3.75,0,0,0,0,0
77,ham,like peopl much   shi pa ,['like' 'peopl' 'much' '' '' 'shi' 'pa' ''],I like you peoples very much:) but am very shy pa.,"['I', 'like', 'you', 'peoples', 'very', 'much', ':', ')', 'but', 'am', 'very', 'shy', 'pa', '.']",11,50,1,3,0,5,2.857142857142857,0,0,0,0,0
78,ham,oper  lt    gt ,['oper' '' 'lt' '' '' '' 'gt' ''],Does not operate after  &lt;#&gt;  or what,"['Does', 'not', 'operate', 'after', '&', 'lt', ';', '#', '&', 'gt', ';', 'or', 'what']",8,42,1,5,0,4,2.6153846153846154,0,0,0,0,0
79,ham, still look job  much ta earn ,['' 'still' 'look' 'job' '' 'much' 'ta' 'earn' ''],Its not the same here. Still looking for a job. How much do Ta's earn there.,"['Its', 'not', 'the', 'same', 'here', '.', 'Still', 'looking', 'for', 'a', 'job', '.', 'How', 'much', 'do', 'Ta', ""'s"", 'earn', 'there', '.']",16,76,3,4,0,8,3.05,0,0,0,0,0
80,ham,sorri  call later,['sorri' '' 'call' 'later'],"Sorry, I'll call later","['Sorry', ',', 'I', ""'ll"", 'call', 'later']",4,22,1,2,0,0,3.1666666666666665,1,0,0,0,0
81,ham,k call ah ,['k' 'call' 'ah' ''],K. Did you call me just now ah?,"['K.', 'Did', 'you', 'call', 'me', 'just', 'now', 'ah', '?']",7,31,1,2,0,4,2.6666666666666665,0,1,0,0,0
82,ham,ok way home hi hi,['ok' 'way' 'home' 'hi' 'hi'],Ok i am on the way to home hi hi,"['Ok', 'i', 'am', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']",10,32,1,0,0,5,2.3,0,0,0,0,0
83,ham,place man,['place' 'man'],You will be in the place of that man,"['You', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']",9,36,1,0,0,6,3.111111111111111,0,0,0,0,0
84,ham,yup next stop ,['yup' 'next' 'stop' ''],Yup next stop.,"['Yup', 'next', 'stop', '.']",3,14,1,1,0,0,3.0,0,0,0,0,0
85,ham,call later  nt network  urgnt  sm ,['call' 'later' '' 'nt' 'network' '' 'urgnt' '' 'sm' ''],"I call you later, don't have network. If urgnt, sms me.","['I', 'call', 'you', 'later', ',', 'do', ""n't"", 'have', 'network', '.', 'If', 'urgnt', ',', 'sms', 'me', '.']",11,55,2,5,0,4,2.8125,2,0,0,0,0
86,ham,real u get yo  need  ticket one jacket done  alreadi use multi ,"['real' 'u' 'get' 'yo' '' 'need' '' 'ticket' 'one' 'jacket' 'done' ''
 'alreadi' 'use' 'multi' '']",For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,"['For', 'real', 'when', 'u', 'getting', 'on', 'yo', '?', 'I', 'only', 'need', '2', 'more', 'tickets', 'and', 'one', 'more', 'jacket', 'and', 'I', ""'m"", 'done', '.', 'I', 'already', 'used', 'all', 'my', 'multis', '.']",26,121,3,4,0,9,3.2,0,1,0,0,0
87,ham,ye start send request make pain came back back bed  doubl coin factori  got ta cash nitro ,"['ye' 'start' 'send' 'request' 'make' 'pain' 'came' 'back' 'back' 'bed' ''
 'doubl' 'coin' 'factori' '' 'got' 'ta' 'cash' 'nitro' '']",Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,"['Yes', 'I', 'started', 'to', 'send', 'requests', 'to', 'make', 'it', 'but', 'pain', 'came', 'back', 'so', 'I', ""'m"", 'back', 'in', 'bed', '.', 'Double', 'coins', 'at', 'the', 'factory', 'too', '.', 'I', 'got', 'ta', 'cash', 'in', 'all', 'my', 'nitros', '.']",32,144,3,4,0,12,3.1666666666666665,0,0,0,0,0
88,ham,realli still tonight babe,['realli' 'still' 'tonight' 'babe'],I'm really not up to it still tonight babe,"['I', ""'m"", 'really', 'not', 'up', 'to', 'it', 'still', 'tonight', 'babe']",9,42,1,1,0,4,3.4,0,0,0,0,0
89,ham,ela kano  il download  come wen ur free ,['ela' 'kano' '' 'il' 'download' '' 'come' 'wen' 'ur' 'free' ''],"Ela kano.,il download, come wen ur free..","['Ela', 'kano.', ',', 'il', 'download', ',', 'come', 'wen', 'ur', 'free', '..']",7,41,1,5,0,0,3.1818181818181817,2,0,0,0,0
90,ham,yeah   stand close tho  catch someth ,['yeah' '' '' 'stand' 'close' 'tho' '' 'catch' 'someth' ''],Yeah do! Don‘t stand to close tho- you‘ll catch something!,"['Yeah', 'do', '!', 'Don', '‘', 't', 'stand', 'to', 'close', 'tho-', 'you', '‘', 'll', 'catch', 'something', '!']",13,58,2,3,0,5,3.0625,0,0,2,0,0
91,ham,sorri pain  ok meet anoth night  spent late afternoon casualti mean nt done stuffmoro includ time sheet  sorri ,"['sorri' 'pain' '' 'ok' 'meet' 'anoth' 'night' '' 'spent' 'late'
 'afternoon' 'casualti' 'mean' 'nt' 'done' 'stuffmoro' 'includ' 'time'
 'sheet' '' 'sorri' '']",Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,"['Sorry', 'to', 'be', 'a', 'pain', '.', 'Is', 'it', 'ok', 'if', 'we', 'meet', 'another', 'night', '?', 'I', 'spent', 'late', 'afternoon', 'in', 'casualty', 'and', 'that', 'means', 'i', 'have', ""n't"", 'done', 'any', 'of', 'y', 'stuff42moro', 'and', 'that', 'includes', 'all', 'my', 'time', 'sheets', 'and', 'that', '.', 'Sorry', '.']",39,194,4,5,0,20,3.5454545454545454,0,1,0,0,0
92,ham,smile pleasur smile pain smile troubl pour like rain smile sum hurt u smile becoz someon still love see u smile  ,"['smile' 'pleasur' 'smile' 'pain' 'smile' 'troubl' 'pour' 'like' 'rain'
 'smile' 'sum' 'hurt' 'u' 'smile' 'becoz' 'someon' 'still' 'love' 'see'
 'u' 'smile' '' '']",Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,"['Smile', 'in', 'Pleasure', 'Smile', 'in', 'Pain', 'Smile', 'when', 'trouble', 'pours', 'like', 'Rain', 'Smile', 'when', 'sum1', 'Hurts', 'U', 'Smile', 'becoz', 'SOMEONE', 'still', 'Loves', 'to', 'see', 'u', 'Smiling', '!', '!']",26,141,1,2,1,5,4.142857142857143,0,0,2,0,0
93,spam,pleas call custom servic repres    ampm guarante  cash  prize ,"['pleas' 'call' 'custom' 'servic' 'repres' '' '' '' 'ampm' 'guarante' ''
 'cash' '' 'prize' '']",Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,"['Please', 'call', 'our', 'customer', 'service', 'representative', 'on', '0800', '169', '6031', 'between', '10am-9pm', 'as', 'you', 'have', 'WON', 'a', 'guaranteed', '£1000', 'cash', 'or', '£5000', 'prize', '!']",22,137,1,2,1,8,4.791666666666667,0,0,1,0,2
94,ham,havent plan buy later  check alreadi lido got  show e afternoon  u finish work alreadi ,"['havent' 'plan' 'buy' 'later' '' 'check' 'alreadi' 'lido' 'got' '' 'show'
 'e' 'afternoon' '' 'u' 'finish' 'work' 'alreadi' '']",Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,"['Havent', 'planning', 'to', 'buy', 'later', '.', 'I', 'check', 'already', 'lido', 'only', 'got', '530', 'show', 'in', 'e', 'afternoon', '.', 'U', 'finish', 'work', 'already', '?']",20,107,3,3,0,3,3.8260869565217392,0,1,0,0,0
95,spam,free rington wait collect  simpli text password  mix   verifi  get usher britney  fml  po box   mk h  ppw ,"['free' 'rington' 'wait' 'collect' '' 'simpli' 'text' 'password' '' 'mix'
 '' '' 'verifi' '' 'get' 'usher' 'britney' '' 'fml' '' 'po' 'box' '' ''
 'mk' 'h' '' 'ppw' '']","Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","['Your', 'free', 'ringtone', 'is', 'waiting', 'to', 'be', 'collected', '.', 'Simply', 'text', 'the', 'password', '``', 'MIX', ""''"", 'to', '85069', 'to', 'verify', '.', 'Get', 'Usher', 'and', 'Britney', '.', 'FML', ',', 'PO', 'Box', '5249', ',', 'MK17', '92H', '.', '450Ppw', '16']",29,158,5,8,5,7,3.5675675675675675,2,0,0,2,0
96,ham,watch telugu movi  wat abt u ,['watch' 'telugu' 'movi' '' 'wat' 'abt' 'u' ''],Watching telugu movie..wat abt u?,"['Watching', 'telugu', 'movie', '..', 'wat', 'abt', 'u', '?']",6,33,1,3,0,0,3.625,0,1,0,0,0
97,ham,see  finish load loan pay,['see' '' 'finish' 'load' 'loan' 'pay'],i see. When we finish we have loads of loans to pay,"['i', 'see', '.', 'When', 'we', 'finish', 'we', 'have', 'loads', 'of', 'loans', 'to', 'pay']",12,51,2,1,0,6,3.076923076923077,0,0,0,0,0
98,ham,hi  wk ok  hol  ye bit run  forgot hairdress appoint four need get home n shower beforehand  caus prob u  ,"['hi' '' 'wk' 'ok' '' 'hol' '' 'ye' 'bit' 'run' '' 'forgot' 'hairdress'
 'appoint' 'four' 'need' 'get' 'home' 'n' 'shower' 'beforehand' '' 'caus'
 'prob' 'u' '' '']","Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""","['Hi', '.', 'Wk', 'been', 'ok', '-', 'on', 'hols', 'now', '!', 'Yes', 'on', 'for', 'a', 'bit', 'of', 'a', 'run', '.', 'Forgot', 'that', 'i', 'have', 'hairdressers', 'appointment', 'at', 'four', 'so', 'need', 'to', 'get', 'home', 'n', 'shower', 'beforehand', '.', 'Does', 'that', 'cause', 'prob', 'for', 'u', '?', ""''""]",37,178,5,7,0,16,3.227272727272727,0,1,1,1,0
99,ham,see cup coffe anim,['see' 'cup' 'coffe' 'anim'],I see a cup of coffee animation,"['I', 'see', 'a', 'cup', 'of', 'coffee', 'animation']",7,31,1,0,0,2,3.5714285714285716,0,0,0,0,0
100,ham,pleas nt text anymor  noth els say ,['pleas' 'nt' 'text' 'anymor' '' 'noth' 'els' 'say' ''],Please don't text me anymore. I have nothing else to say.,"['Please', 'do', ""n't"", 'text', 'me', 'anymore', '.', 'I', 'have', 'nothing', 'else', 'to', 'say', '.']",11,57,2,3,0,4,3.357142857142857,0,0,0,0,0
101,ham,okay name ur price long legal  wen pick  u ave x am xx,"['okay' 'name' 'ur' 'price' 'long' 'legal' '' 'wen' 'pick' '' 'u' 'ave'
 'x' 'am' 'xx']",Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,"['Okay', 'name', 'ur', 'price', 'as', 'long', 'as', 'its', 'legal', '!', 'Wen', 'can', 'I', 'pick', 'them', 'up', '?', 'Y', 'u', 'ave', 'x', 'ams', 'xx']",21,81,3,2,0,6,2.652173913043478,0,1,1,0,0
102,ham,still look car buy  gone drive test yet ,['still' 'look' 'car' 'buy' '' 'gone' 'drive' 'test' 'yet' ''],I'm still looking for a car to buy. And have not gone 4the driving test yet.,"['I', ""'m"", 'still', 'looking', 'for', 'a', 'car', 'to', 'buy', '.', 'And', 'have', 'not', 'gone', '4the', 'driving', 'test', 'yet', '.']",16,76,2,3,0,5,3.210526315789474,0,0,0,0,0
103,ham,per request mell mell  oru minnaminungint nurungu vettam   set callertun caller  press   copi friend callertun,"['per' 'request' 'mell' 'mell' '' 'oru' 'minnaminungint' 'nurungu'
 'vettam' '' '' 'set' 'callertun' 'caller' '' 'press' '' '' 'copi'
 'friend' 'callertun']",As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,"['As', 'per', 'your', 'request', ""'Melle"", 'Melle', '(', 'Oru', 'Minnaminunginte', 'Nurungu', 'Vettam', ')', ""'"", 'has', 'been', 'set', 'as', 'your', 'callertune', 'for', 'all', 'Callers', '.', 'Press', '*', '9', 'to', 'copy', 'your', 'friends', 'Callertune']",25,160,2,6,0,9,4.354838709677419,0,0,0,0,0
104,ham,wow  right  nt mean  guess gave boston men chang search locat nyc  someth chang  cuz signin page still say boston ,"['wow' '' 'right' '' 'nt' 'mean' '' 'guess' 'gave' 'boston' 'men' 'chang'
 'search' 'locat' 'nyc' '' 'someth' 'chang' '' 'cuz' 'signin' 'page'
 'still' 'say' 'boston' '']","wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.","['wow', '.', 'You', ""'re"", 'right', '!', 'I', 'did', ""n't"", 'mean', 'to', 'do', 'that', '.', 'I', 'guess', 'once', 'i', 'gave', 'up', 'on', 'boston', 'men', 'and', 'changed', 'my', 'search', 'location', 'to', 'nyc', ',', 'something', 'changed', '.', 'Cuz', 'on', 'my', 'signin', 'page', 'it', 'still', 'says', 'boston', '.']",36,183,5,8,0,14,3.3636363636363638,1,0,1,0,0
